Date,WaterLevel
11/08/2018,27.33
11/08/2018,27.13
11/08/2018,26.99
11/08/2018,27.08
11/08/2018,26.61
11/08/2018,26.32
11/08/2018,27.49
11/08/2018,27.59
11/08/2018,27.73
11/08/2018,27.11
11/08/2018,27.18
11/08/2018,26.95
11/08/2018,27.43
11/08/2018,26.99
11/08/2018,26.78
11/08/2018,26.71
11/08/2018,26.58
11/08/2018,26.53
12/08/2018,26.43
12/08/2018,26.37
12/08/2018,26.4
12/08/2018,26.23
12/08/2018,25.73
12/08/2018,26.05
12/08/2018,25.68
12/08/2018,25.8
12/08/2018,25.68
12/08/2018,26.05
12/08/2018,25.93
12/08/2018,26.01
12/08/2018,26.19
12/08/2018,25.93
12/08/2018,26.51
12/08/2018,26.42
12/08/2018,26.8
12/08/2018,27.25
12/08/2018,27.96
12/08/2018,28.04
12/08/2018,28.19
12/08/2018,28.15
12/08/2018,28.4
12/08/2018,28.44
13/08/2018,28.03
13/08/2018,27.63
13/08/2018,27.78
13/08/2018,27.68
13/08/2018,27.95
13/08/2018,27.78
13/08/2018,28.03
13/08/2018,28.28
13/08/2018,28.5
13/08/2018,28.79
13/08/2018,28.67
13/08/2018,28.44
13/08/2018,28.03
13/08/2018,28.11
13/08/2018,28.04
13/08/2018,27.86
13/08/2018,27.7
13/08/2018,27.68
13/08/2018,27.58
13/08/2018,27.8
13/08/2018,27.84
13/08/2018,28.11
13/08/2018,28.23
13/08/2018,28.06
14/08/2018,27.78
14/08/2018,27.97
14/08/2018,27.88
14/08/2018,27.58
14/08/2018,27.46
14/08/2018,27.08
14/08/2018,27.21
14/08/2018,27.48
14/08/2018,27.28
14/08/2018,27.28
14/08/2018,27.23
14/08/2018,27.22
14/08/2018,26.98
14/08/2018,27.2
14/08/2018,27.59
14/08/2018,27.58
14/08/2018,27.33
14/08/2018,27.38
14/08/2018,27.12
14/08/2018,27.26
14/08/2018,27.52
14/08/2018,27.53
14/08/2018,27.25
14/08/2018,27.42
15/08/2018,27.24
15/08/2018,27.17
15/08/2018,27.05
15/08/2018,26.75
15/08/2018,26.63
15/08/2018,26.54
15/08/2018,26.42
15/08/2018,26.38
15/08/2018,26.39
15/08/2018,26.38
15/08/2018,26.81
15/08/2018,27.06
15/08/2018,26.73
15/08/2018,26.88
15/08/2018,27.37
15/08/2018,27.29
15/08/2018,27.66
15/08/2018,27.63
15/08/2018,27.63
15/08/2018,27.58
15/08/2018,27.21
15/08/2018,27.28
15/08/2018,26.87
15/08/2018,27.02
16/08/2018,26.98
16/08/2018,27.03
16/08/2018,27.02
16/08/2018,27.09
16/08/2018,27.13
16/08/2018,26.94
16/08/2018,27.28
16/08/2018,26.96
16/08/2018,26.7
16/08/2018,27.25
16/08/2018,26.83
16/08/2018,26.78
16/08/2018,27.39
16/08/2018,27.28
16/08/2018,27.69
16/08/2018,27.78
16/08/2018,27.61
16/08/2018,27.54
16/08/2018,27.64
16/08/2018,27.64
16/08/2018,27.61
16/08/2018,27.45
16/08/2018,27.43
16/08/2018,27.47
17/08/2018,27.17
17/08/2018,26.94
17/08/2018,27.2
17/08/2018,27.09
17/08/2018,26.96
17/08/2018,26.83
17/08/2018,26.6
17/08/2018,26.69
17/08/2018,26.61
17/08/2018,26.65
17/08/2018,26.66
17/08/2018,26.95
17/08/2018,26.76
17/08/2018,26.8
17/08/2018,27.02
17/08/2018,27.22
17/08/2018,27.06
17/08/2018,27.47
17/08/2018,27.43
17/08/2018,27.42
17/08/2018,27.35
17/08/2018,26.97
17/08/2018,26.93
17/08/2018,26.5
18/08/2018,26.38
18/08/2018,26.33
18/08/2018,26.34
18/08/2018,26.39
18/08/2018,26.05
18/08/2018,25.96
18/08/2018,25.96
18/08/2018,25.96
18/08/2018,25.91
18/08/2018,26.03
18/08/2018,25.92
18/08/2018,26.7
18/08/2018,26.58
18/08/2018,26.21
18/08/2018,26.7
18/08/2018,26.83
18/08/2018,27.16
18/08/2018,27.16
18/08/2018,27.03
18/08/2018,27.25
18/08/2018,27.22
18/08/2018,26.84
18/08/2018,26.67
18/08/2018,26.96
19/08/2018,26.64
19/08/2018,26.79
19/08/2018,27.14
19/08/2018,26.67
19/08/2018,27.02
19/08/2018,27.28
19/08/2018,27.05
19/08/2018,26.89
19/08/2018,27.06
19/08/2018,26.81
19/08/2018,27.18
19/08/2018,26.84
19/08/2018,26.79
19/08/2018,27
19/08/2018,26.98
19/08/2018,27.14
19/08/2018,27.01
19/08/2018,27.47
19/08/2018,28.29
19/08/2018,29.51
19/08/2018,30.31
19/08/2018,30.43
19/08/2018,30.68
19/08/2018,30.29
20/08/2018,30.13
20/08/2018,29.92
20/08/2018,29.38
20/08/2018,29.09
20/08/2018,28.6
20/08/2018,28.59
20/08/2018,28.22
20/08/2018,27.57
20/08/2018,27.4
20/08/2018,27.37
20/08/2018,27.46
20/08/2018,27.6
20/08/2018,27.38
20/08/2018,27.55
20/08/2018,28.07
20/08/2018,27.47
20/08/2018,27.78
20/08/2018,27.66
20/08/2018,27.69
20/08/2018,27.73
20/08/2018,27.52
20/08/2018,27.62
20/08/2018,27.07
20/08/2018,26.91
21/08/2018,26.83
21/08/2018,26.71
21/08/2018,26.58
21/08/2018,26.58
21/08/2018,26.28
21/08/2018,26.13
21/08/2018,26.17
21/08/2018,25.94
21/08/2018,25.85
21/08/2018,25.75
21/08/2018,25.92
21/08/2018,26.28
21/08/2018,26.83
21/08/2018,26.55
21/08/2018,26.73
21/08/2018,26.93
21/08/2018,26.98
21/08/2018,27.48
21/08/2018,27.33
21/08/2018,27.31
21/08/2018,26.93
21/08/2018,26.93
21/08/2018,27.01
21/08/2018,26.63
22/08/2018,26.72
22/08/2018,26.62
22/08/2018,26.7
22/08/2018,26.74
22/08/2018,26.73
22/08/2018,26.68
22/08/2018,26.39
22/08/2018,26.42
22/08/2018,26.42
22/08/2018,26.47
22/08/2018,26.6
22/08/2018,27.2
22/08/2018,27.38
22/08/2018,27.43
22/08/2018,27.16
22/08/2018,27.56
22/08/2018,27.86
22/08/2018,28.32
22/08/2018,28.28
22/08/2018,28.23
22/08/2018,27.76
22/08/2018,27.64
22/08/2018,27.54
22/08/2018,27.23
23/08/2018,27.46
23/08/2018,27.24
23/08/2018,27.28
23/08/2018,27.16
23/08/2018,27.09
23/08/2018,27.3
23/08/2018,26.97
23/08/2018,27.26
23/08/2018,26.97
23/08/2018,27.23
23/08/2018,27.13
23/08/2018,26.92
23/08/2018,27.39
23/08/2018,27.56
23/08/2018,27.82
23/08/2018,27.68
23/08/2018,27.91
23/08/2018,28
23/08/2018,27.78
23/08/2018,27.61
23/08/2018,27.61
23/08/2018,27.71
23/08/2018,27.54
23/08/2018,27.45
24/08/2018,27.67
24/08/2018,27.37
24/08/2018,27.28
24/08/2018,27.23
24/08/2018,27.18
24/08/2018,27.23
24/08/2018,27.05
24/08/2018,26.88
24/08/2018,26.96
24/08/2018,27
24/08/2018,27.17
24/08/2018,27.19
24/08/2018,27.68
24/08/2018,27.79
24/08/2018,28.16
24/08/2018,27.39
24/08/2018,28.65
24/08/2018,27.76
24/08/2018,28.27
24/08/2018,27.96
24/08/2018,27.63
24/08/2018,27.88
24/08/2018,27.72
24/08/2018,27.43
25/08/2018,27.47
25/08/2018,27.42
25/08/2018,27.49
25/08/2018,27.33
25/08/2018,27.03
25/08/2018,27.38
25/08/2018,27.03
25/08/2018,26.89
25/08/2018,26.43
25/08/2018,26.88
25/08/2018,27.16
25/08/2018,27.78
25/08/2018,27.6
25/08/2018,27.9
25/08/2018,27.85
25/08/2018,27.8
25/08/2018,27.72
25/08/2018,28.17
25/08/2018,28.16
25/08/2018,27.46
25/08/2018,27.56
25/08/2018,27.3
25/08/2018,26.98
25/08/2018,26.94
26/08/2018,26.99
26/08/2018,26.44
26/08/2018,26.86
26/08/2018,26.85
26/08/2018,26.66
26/08/2018,26.69
26/08/2018,26.79
26/08/2018,26.63
26/08/2018,26.51
26/08/2018,27.04
26/08/2018,26.76
26/08/2018,27.05
26/08/2018,26.93
26/08/2018,27.06
26/08/2018,26.69
26/08/2018,27.19
26/08/2018,27.26
26/08/2018,27.27
26/08/2018,27.28
26/08/2018,27.36
26/08/2018,27.01
26/08/2018,27.14
26/08/2018,26.93
26/08/2018,27.04
27/08/2018,26.74
27/08/2018,26.93
27/08/2018,26.93
27/08/2018,26.61
27/08/2018,26.68
27/08/2018,26.38
27/08/2018,26.38
27/08/2018,26.53
27/08/2018,26.78
27/08/2018,26.81
27/08/2018,26.85
27/08/2018,26.78
27/08/2018,26.75
27/08/2018,27.01
27/08/2018,27.11
27/08/2018,27.24
27/08/2018,27.6
27/08/2018,28.28
27/08/2018,27.85
27/08/2018,28.26
27/08/2018,28.17
27/08/2018,27.93
27/08/2018,27.89
27/08/2018,27.88
28/08/2018,27.72
28/08/2018,27.48
28/08/2018,27.74
28/08/2018,27.41
28/08/2018,27.33
28/08/2018,27.27
28/08/2018,27.3
28/08/2018,27.06
28/08/2018,27.28
28/08/2018,27.11
28/08/2018,27.37
28/08/2018,27.11
28/08/2018,27.02
28/08/2018,27.32
28/08/2018,27.28
28/08/2018,27.74
28/08/2018,27.37
28/08/2018,27.49
28/08/2018,27.37
28/08/2018,27.32
28/08/2018,27.28
28/08/2018,27.16
28/08/2018,27.32
28/08/2018,27.08
29/08/2018,27.07
29/08/2018,26.78
29/08/2018,26.73
29/08/2018,26.49
29/08/2018,26.34
29/08/2018,26.43
29/08/2018,26.3
29/08/2018,26.25
29/08/2018,26.31
29/08/2018,26.37
29/08/2018,26.98
29/08/2018,26.76
29/08/2018,26.97
29/08/2018,26.83
29/08/2018,26.92
29/08/2018,26.9
29/08/2018,27.58
29/08/2018,27.53
29/08/2018,27.53
29/08/2018,27.27
29/08/2018,27.48
29/08/2018,27.31
29/08/2018,27.28
29/08/2018,26.65
30/08/2018,27.31
30/08/2018,27.16
30/08/2018,27.16
30/08/2018,27.23
30/08/2018,26.98
30/08/2018,27.15
30/08/2018,27.37
30/08/2018,27.23
30/08/2018,26.91
30/08/2018,27.18
30/08/2018,26.82
30/08/2018,27.3
30/08/2018,27.28
30/08/2018,27.13
30/08/2018,27.04
30/08/2018,27.41
30/08/2018,27.53
30/08/2018,27.75
30/08/2018,27.53
30/08/2018,27.44
30/08/2018,27.41
30/08/2018,27.08
30/08/2018,27.03
30/08/2018,26.71
31/08/2018,26.78
31/08/2018,26.87
31/08/2018,26.33
31/08/2018,26.57
31/08/2018,26.59
31/08/2018,26.33
31/08/2018,26.08
31/08/2018,25.91
31/08/2018,25.83
31/08/2018,26.17
31/08/2018,26.48
31/08/2018,26.43
31/08/2018,26.67
31/08/2018,26.67
31/08/2018,26.97
31/08/2018,27.26
31/08/2018,27.63
31/08/2018,27.5
31/08/2018,27.43
31/08/2018,27.28
31/08/2018,27.08
31/08/2018,26.88
31/08/2018,26.63
31/08/2018,26.31
01/09/2018,26.05
01/09/2018,26.17
01/09/2018,26.18
01/09/2018,26.09
01/09/2018,26.13
01/09/2018,26.01
01/09/2018,26.1
01/09/2018,26.26
01/09/2018,25.86
01/09/2018,26.07
01/09/2018,26.92
01/09/2018,26.86
01/09/2018,26.68
01/09/2018,26.73
01/09/2018,26.64
01/09/2018,27.18
01/09/2018,26.51
01/09/2018,26.88
01/09/2018,26.98
01/09/2018,26.98
01/09/2018,26.69
01/09/2018,26.58
01/09/2018,26.26
01/09/2018,26.31
02/09/2018,26.28
02/09/2018,26.16
02/09/2018,25.9
02/09/2018,26.15
02/09/2018,26.08
02/09/2018,26.03
02/09/2018,26.15
02/09/2018,25.9
02/09/2018,25.57
02/09/2018,25.52
02/09/2018,25.64
02/09/2018,25.98
02/09/2018,26.1
02/09/2018,26.63
02/09/2018,26.81
02/09/2018,27.48
02/09/2018,27
02/09/2018,26.96
02/09/2018,27.44
02/09/2018,27.12
02/09/2018,27.22
02/09/2018,26.89
02/09/2018,26.68
02/09/2018,26.5
03/09/2018,26.46
03/09/2018,26.29
03/09/2018,26.25
03/09/2018,26.28
03/09/2018,25.89
03/09/2018,26.2
03/09/2018,25.94
03/09/2018,25.88
03/09/2018,25.83
03/09/2018,25.9
03/09/2018,26.21
03/09/2018,26.31
03/09/2018,26.77
03/09/2018,26.99
03/09/2018,26.93
03/09/2018,27.48
03/09/2018,27.63
03/09/2018,27
03/09/2018,26.95
03/09/2018,27.1
03/09/2018,27.2
03/09/2018,27.03
03/09/2018,26.98
03/09/2018,26.74
04/09/2018,27.06
04/09/2018,26.84
04/09/2018,26.79
04/09/2018,26.75
04/09/2018,26.88
04/09/2018,26.68
04/09/2018,26.43
04/09/2018,26.31
04/09/2018,26.1
04/09/2018,26.53
04/09/2018,26.44
04/09/2018,26.5
04/09/2018,26.83
04/09/2018,27.33
04/09/2018,26.93
04/09/2018,27.06
04/09/2018,27.27
04/09/2018,27.43
04/09/2018,27.56
04/09/2018,27.6
04/09/2018,27.65
04/09/2018,27.29
04/09/2018,27.03
04/09/2018,27.03
05/09/2018,26.78
05/09/2018,26.48
05/09/2018,26.35
05/09/2018,26.31
05/09/2018,26.26
05/09/2018,26.36
05/09/2018,26.35
05/09/2018,26.39
05/09/2018,26.32
05/09/2018,26.26
05/09/2018,26.46
05/09/2018,26.48
05/09/2018,26.44
05/09/2018,26.62
05/09/2018,26.67
05/09/2018,26.88
05/09/2018,27.39
05/09/2018,27.48
05/09/2018,27.46
05/09/2018,27.39
05/09/2018,27.47
05/09/2018,27.42
05/09/2018,27.33
05/09/2018,27.16
06/09/2018,26.82
06/09/2018,26.9
06/09/2018,26.86
06/09/2018,26.59
06/09/2018,26.75
06/09/2018,26.84
06/09/2018,26.54
06/09/2018,26.5
06/09/2018,26.21
06/09/2018,26.43
06/09/2018,26.63
06/09/2018,27.13
06/09/2018,26.88
06/09/2018,27.28
06/09/2018,27.41
06/09/2018,27.84
06/09/2018,27.95
06/09/2018,27.92
06/09/2018,27.71
06/09/2018,27.57
06/09/2018,27.64
06/09/2018,27.39
06/09/2018,27.56
06/09/2018,27.39
07/09/2018,27.48
07/09/2018,27.51
07/09/2018,27.24
07/09/2018,27.42
07/09/2018,30.48
07/09/2018,40.39
07/09/2018,47.98
07/09/2018,50.36
07/09/2018,48.8
07/09/2018,45.38
07/09/2018,42.63
07/09/2018,39.09
07/09/2018,36.26
07/09/2018,33.64
07/09/2018,32.03
07/09/2018,30.94
07/09/2018,30.58
07/09/2018,30.8
07/09/2018,30.23
07/09/2018,30.56
07/09/2018,30.65
07/09/2018,30.54
07/09/2018,30.47
07/09/2018,30.37
08/09/2018,30.08
08/09/2018,29.83
08/09/2018,29.61
08/09/2018,29.36
08/09/2018,29.23
08/09/2018,28.98
08/09/2018,28.68
08/09/2018,28.75
08/09/2018,28.58
08/09/2018,28.89
08/09/2018,29.05
08/09/2018,29.59
08/09/2018,29.78
08/09/2018,29.53
08/09/2018,29.78
08/09/2018,29.81
08/09/2018,30.06
08/09/2018,29.53
08/09/2018,29.66
08/09/2018,29.63
08/09/2018,29.43
08/09/2018,29.37
08/09/2018,29.25
08/09/2018,29.23
09/09/2018,29.12
09/09/2018,29.58
09/09/2018,29.7
09/09/2018,29.92
09/09/2018,29.79
09/09/2018,30.09
09/09/2018,30.53
09/09/2018,31.1
09/09/2018,31.37
09/09/2018,31.42
09/09/2018,31.21
09/09/2018,31.38
09/09/2018,30.9
09/09/2018,30.65
09/09/2018,31.12
09/09/2018,30.65
09/09/2018,30.65
09/09/2018,30.44
09/09/2018,30.13
09/09/2018,30.01
09/09/2018,29.96
09/09/2018,29.63
09/09/2018,29.75
09/09/2018,29.62
10/09/2018,29.75
10/09/2018,29.68
10/09/2018,29.82
10/09/2018,29.98
10/09/2018,30.99
10/09/2018,32.38
10/09/2018,32.63
10/09/2018,32.03
10/09/2018,31.47
10/09/2018,31.04
10/09/2018,30.63
10/09/2018,30.64
10/09/2018,30.43
10/09/2018,30.4
10/09/2018,30.73
10/09/2018,30.48
10/09/2018,30.56
10/09/2018,30.07
10/09/2018,30.22
10/09/2018,30.09
10/09/2018,29.97
10/09/2018,29.93
10/09/2018,29.66
10/09/2018,29.44
11/09/2018,29.79
11/09/2018,29.53
11/09/2018,29.52
11/09/2018,29.3
11/09/2018,29.3
11/09/2018,29.07
11/09/2018,29.23
11/09/2018,28.88
11/09/2018,29.34
11/09/2018,29.24
11/09/2018,29.57
11/09/2018,29.69
11/09/2018,29.82
11/09/2018,30.28
11/09/2018,31.05
11/09/2018,31.69
11/09/2018,31.61
11/09/2018,31.41
11/09/2018,31.16
11/09/2018,31.25
11/09/2018,31.08
11/09/2018,30.81
11/09/2018,30.43
11/09/2018,30.31
12/09/2018,30.31
12/09/2018,30.04
12/09/2018,29.88
12/09/2018,29.78
12/09/2018,29.7
12/09/2018,29.64
12/09/2018,29.88
12/09/2018,29.58
12/09/2018,29.38
12/09/2018,29.38
12/09/2018,29.32
12/09/2018,29.31
12/09/2018,29.82
12/09/2018,29.53
12/09/2018,29.68
12/09/2018,29.52
12/09/2018,29.36
12/09/2018,29.75
12/09/2018,29.68
12/09/2018,29.64
12/09/2018,29.63
12/09/2018,29.53
12/09/2018,29.28
12/09/2018,29.08
13/09/2018,28.98
13/09/2018,29.03
13/09/2018,28.86
13/09/2018,28.73
13/09/2018,28.65
13/09/2018,28.77
13/09/2018,28.4
13/09/2018,28.57
13/09/2018,28.19
13/09/2018,27.95
13/09/2018,28.09
13/09/2018,28.19
13/09/2018,28.92
13/09/2018,29.27
13/09/2018,29.52
13/09/2018,28.86
13/09/2018,29.34
13/09/2018,29.37
13/09/2018,29.2
13/09/2018,29.21
13/09/2018,29.08
13/09/2018,29.08
13/09/2018,28.87
13/09/2018,28.92
14/09/2018,28.58
14/09/2018,28.78
14/09/2018,28.68
14/09/2018,28.69
14/09/2018,28.64
14/09/2018,28.65
14/09/2018,28.6
14/09/2018,28.48
14/09/2018,28.18
14/09/2018,28.28
14/09/2018,28.36
14/09/2018,28.53
14/09/2018,28.8
14/09/2018,28.69
14/09/2018,28.73
14/09/2018,28.93
14/09/2018,28.97
14/09/2018,29.12
14/09/2018,28.91
14/09/2018,28.92
14/09/2018,28.82
14/09/2018,28.99
14/09/2018,28.87
14/09/2018,29.12
15/09/2018,29.23
15/09/2018,29.41
15/09/2018,29.23
15/09/2018,29.24
15/09/2018,29.63
15/09/2018,29.8
15/09/2018,29.88
15/09/2018,29.64
15/09/2018,29.28
15/09/2018,29.17
15/09/2018,28.93
15/09/2018,29.44
15/09/2018,29.56
15/09/2018,29.19
15/09/2018,29.57
15/09/2018,29.33
15/09/2018,29.57
15/09/2018,29.28
15/09/2018,29.3
15/09/2018,29.08
15/09/2018,28.75
15/09/2018,28.5
15/09/2018,28.68
15/09/2018,28.6
16/09/2018,28.2
16/09/2018,27.96
16/09/2018,27.99
16/09/2018,28.29
16/09/2018,28.08
16/09/2018,28.23
16/09/2018,28.07
16/09/2018,27.87
16/09/2018,27.85
16/09/2018,27.65
16/09/2018,27.77
16/09/2018,27.63
16/09/2018,28.32
16/09/2018,28.45
16/09/2018,28.53
16/09/2018,28.74
16/09/2018,28.9
16/09/2018,29.18
16/09/2018,28.79
16/09/2018,28.79
16/09/2018,29.13
16/09/2018,28.88
16/09/2018,28.95
16/09/2018,29.05
17/09/2018,28.95
17/09/2018,29.25
17/09/2018,29.42
17/09/2018,29.22
17/09/2018,29.14
17/09/2018,29.08
17/09/2018,29.13
17/09/2018,28.85
17/09/2018,28.51
17/09/2018,28.46
17/09/2018,28.53
17/09/2018,28.45
17/09/2018,28.78
17/09/2018,29.11
17/09/2018,29.18
17/09/2018,29.27
17/09/2018,29.22
17/09/2018,29.55
17/09/2018,29.43
17/09/2018,29.35
17/09/2018,29.26
17/09/2018,29.25
17/09/2018,29.43
17/09/2018,29.08
18/09/2018,28.99
18/09/2018,29.15
18/09/2018,28.86
18/09/2018,29.13
18/09/2018,29.1
18/09/2018,28.88
18/09/2018,28.7
18/09/2018,28.48
18/09/2018,28.62
18/09/2018,28.56
18/09/2018,28.57
18/09/2018,28.48
18/09/2018,28.84
18/09/2018,28.93
18/09/2018,29.04
18/09/2018,29.89
18/09/2018,29.95
18/09/2018,29.66
18/09/2018,29.51
18/09/2018,29.43
18/09/2018,29.05
18/09/2018,28.97
18/09/2018,29.21
18/09/2018,29.11
19/09/2018,29.07
19/09/2018,28.89
19/09/2018,28.94
19/09/2018,28.71
19/09/2018,29
19/09/2018,28.79
19/09/2018,28.8
19/09/2018,28.62
19/09/2018,28.64
19/09/2018,28.74
19/09/2018,28.83
19/09/2018,28.76
19/09/2018,29.03
19/09/2018,28.59
19/09/2018,29.13
19/09/2018,29.11
19/09/2018,29.12
19/09/2018,29.52
19/09/2018,29.31
19/09/2018,29.21
19/09/2018,29.43
19/09/2018,28.97
19/09/2018,29.22
19/09/2018,29.31
20/09/2018,29.2
20/09/2018,28.73
20/09/2018,28.9
20/09/2018,28.89
20/09/2018,28.77
20/09/2018,28.78
20/09/2018,28.7
20/09/2018,28.44
20/09/2018,28.66
20/09/2018,28.38
20/09/2018,28.46
20/09/2018,28.2
20/09/2018,28.29
20/09/2018,28.54
20/09/2018,28.69
20/09/2018,28.64
20/09/2018,29
20/09/2018,28.78
20/09/2018,28.53
20/09/2018,28.71
20/09/2018,28.42
20/09/2018,28.57
20/09/2018,28.77
20/09/2018,28.83
21/09/2018,28.95
21/09/2018,28.82
21/09/2018,29.19
21/09/2018,28.9
21/09/2018,29.1
21/09/2018,28.79
21/09/2018,28.77
21/09/2018,29.13
21/09/2018,28.83
21/09/2018,28.72
21/09/2018,28.98
21/09/2018,29.32
21/09/2018,29.04
21/09/2018,29.27
21/09/2018,29.23
21/09/2018,28.93
21/09/2018,29.31
21/09/2018,29.02
21/09/2018,29.03
21/09/2018,28.8
21/09/2018,29.11
21/09/2018,29.27
21/09/2018,29.92
21/09/2018,29.94
22/09/2018,29.95
22/09/2018,29.96
22/09/2018,29.93
22/09/2018,29.64
22/09/2018,29.37
22/09/2018,29.08
22/09/2018,29.32
22/09/2018,29.28
22/09/2018,28.94
22/09/2018,29.08
22/09/2018,29.38
22/09/2018,29.8
22/09/2018,29.79
22/09/2018,29.96
22/09/2018,29.68
22/09/2018,29.39
22/09/2018,29.13
22/09/2018,29.75
22/09/2018,29.85
22/09/2018,30.18
22/09/2018,30.58
22/09/2018,30.28
22/09/2018,30.37
22/09/2018,30.13
23/09/2018,29.95
23/09/2018,30.08
23/09/2018,29.75
23/09/2018,29.45
23/09/2018,29.74
23/09/2018,29.33
23/09/2018,29.08
23/09/2018,29.08
23/09/2018,29.12
23/09/2018,29.03
23/09/2018,28.91
23/09/2018,28.98
23/09/2018,28.53
23/09/2018,29.27
23/09/2018,28.94
23/09/2018,29.1
23/09/2018,29.53
23/09/2018,29.1
23/09/2018,29.15
23/09/2018,29.08
23/09/2018,28.92
23/09/2018,28.68
23/09/2018,28.57
23/09/2018,28.65
24/09/2018,28.16
24/09/2018,28.54
24/09/2018,28.39
24/09/2018,28.28
24/09/2018,27.98
24/09/2018,28.34
24/09/2018,27.93
24/09/2018,27.86
24/09/2018,27.62
24/09/2018,27.47
24/09/2018,27.58
24/09/2018,27.59
24/09/2018,27.7
24/09/2018,27.94
24/09/2018,28.18
24/09/2018,28.16
24/09/2018,28
24/09/2018,28.22
24/09/2018,27.96
24/09/2018,27.74
24/09/2018,27.68
24/09/2018,27.71
24/09/2018,27.85
24/09/2018,27.73
25/09/2018,27.28
25/09/2018,27.41
25/09/2018,27.46
25/09/2018,27.3
25/09/2018,27.44
25/09/2018,27.23
25/09/2018,27.11
25/09/2018,27.28
25/09/2018,27.07
25/09/2018,27.05
25/09/2018,26.75
25/09/2018,27.52
25/09/2018,27.34
25/09/2018,27.08
25/09/2018,27.53
25/09/2018,27.78
25/09/2018,27.69
25/09/2018,27.69
25/09/2018,27.5
25/09/2018,27.56
25/09/2018,27.73
25/09/2018,27.57
25/09/2018,27.53
25/09/2018,27.58
26/09/2018,27.5
26/09/2018,27.66
26/09/2018,27.69
26/09/2018,27.32
26/09/2018,27.73
26/09/2018,27.73
26/09/2018,28.03
26/09/2018,27.85
26/09/2018,28.07
26/09/2018,27.81
26/09/2018,28.07
26/09/2018,28.13
26/09/2018,28.09
26/09/2018,28.03
26/09/2018,28.4
26/09/2018,28.35
26/09/2018,28.64
26/09/2018,28.68
26/09/2018,28.58
26/09/2018,28.48
26/09/2018,28.63
26/09/2018,28.55
26/09/2018,28.3
26/09/2018,28.22
27/09/2018,28.38
27/09/2018,28.55
27/09/2018,28.26
27/09/2018,28.06
27/09/2018,27.85
27/09/2018,27.83
27/09/2018,28.07
27/09/2018,27.93
27/09/2018,28.18
27/09/2018,28.14
27/09/2018,28.18
27/09/2018,27.89
27/09/2018,28.05
27/09/2018,28.75
27/09/2018,28.69
27/09/2018,28.99
27/09/2018,29.06
27/09/2018,28.79
27/09/2018,28.97
27/09/2018,28.51
27/09/2018,28.64
27/09/2018,28.48
27/09/2018,28.33
27/09/2018,28.13
28/09/2018,27.94
28/09/2018,27.99
28/09/2018,27.71
28/09/2018,27.87
28/09/2018,27.72
28/09/2018,27.68
28/09/2018,27.64
28/09/2018,27.78
28/09/2018,27.51
28/09/2018,27.39
28/09/2018,27.55
28/09/2018,27.38
28/09/2018,27.32
28/09/2018,27.55
28/09/2018,27.17
28/09/2018,27.33
28/09/2018,27.37
28/09/2018,27.83
28/09/2018,27.63
28/09/2018,27.63
28/09/2018,27.64
28/09/2018,27.31
28/09/2018,27.53
28/09/2018,27.28
29/09/2018,27.39
29/09/2018,27.39
29/09/2018,27.34
29/09/2018,27.1
29/09/2018,27.43
29/09/2018,27.22
29/09/2018,27.13
29/09/2018,27.05
29/09/2018,26.98
29/09/2018,26.98
29/09/2018,27.09
29/09/2018,26.93
29/09/2018,27.37
29/09/2018,27.68
29/09/2018,27.54
29/09/2018,27.42
29/09/2018,27.73
29/09/2018,27.72
29/09/2018,27.71
29/09/2018,27.58
29/09/2018,27.71
29/09/2018,27.87
29/09/2018,27.61
29/09/2018,27.78
30/09/2018,27.63
30/09/2018,27.55
30/09/2018,27.69
30/09/2018,27.73
30/09/2018,27.53
30/09/2018,27.68
30/09/2018,27.79
30/09/2018,27.67
30/09/2018,27.67
30/09/2018,27.49
30/09/2018,27.44
30/09/2018,27.46
30/09/2018,27.46
30/09/2018,27.66
30/09/2018,27.68
30/09/2018,27.6
30/09/2018,27.73
30/09/2018,28.03
30/09/2018,28.13
30/09/2018,27.88
30/09/2018,27.99
30/09/2018,27.91
30/09/2018,27.66
30/09/2018,27.62
01/10/2018,27.7
01/10/2018,27.66
01/10/2018,27.86
01/10/2018,27.6
01/10/2018,27.8
01/10/2018,27.75
01/10/2018,27.58
01/10/2018,27.73
01/10/2018,27.63
01/10/2018,27.33
01/10/2018,27.38
01/10/2018,27.38
01/10/2018,27.98
01/10/2018,28.23
01/10/2018,28.32
01/10/2018,28.12
01/10/2018,28.16
01/10/2018,28.05
01/10/2018,27.96
01/10/2018,27.93
01/10/2018,27.68
01/10/2018,27.78
01/10/2018,27.65
01/10/2018,27.68
02/10/2018,27.8
02/10/2018,27.54
02/10/2018,27.62
02/10/2018,27.81
02/10/2018,27.6
02/10/2018,27.73
02/10/2018,27.75
02/10/2018,27.56
